start_time,close_time,request_id,type,department,address,zipcode,status,problem_category,problem,location_type,park_district,large_crew,material_type,material_condition,description,lat,lon,case_id,parent_case_id,year,geometry
2021/06/24 16:08,2021/07/07 18:16,14232075,Janitorial Maintenance,Parks & Recreation,4936 SPRUCE ST,19139.0,Closed,Janitorial Maintenance,Trash,Park,,No,Other,Bagged,"Custom Fields: 
Custom fields:
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No",39.9540105,-75.221558,5001M00001ja05H,,2021,POINT (481075.1859731931 4422676.351647255)
2021/06/25 09:46,2021/07/21 19:52,14233312,Janitorial Maintenance,Parks & Recreation,5710-18 GERMANTOWN AVE,19144.0,Closed,Janitorial Maintenance,Trash,Park,4.0,No,,,"Grass is a foot tall, trash needs to be collected

 
 Custom Fields: 
Custom Fields:
Custom fields:
Name of the park: Vernon Park
Describe the issue: Grass needs mowing, litter removal required
Exact location within the park: Entire park, lots of trash overflowing cans by picnic tables
Large Crew & Heavy Machinery To Clean Up?: No",40.0363389,-75.175324,5001M00001jaAIj,5001M00001jCxO4,2021,POINT (485042.3280999505 4431805.215165196)
2021/06/28 08:34,2023/03/02 03:27,14236606,Janitorial Maintenance,Parks & Recreation,100 E GODFREY AVE,19120.0,Closed,Janitorial Maintenance,Trash,Playground,3.0,No,,,caller states someone left bottles and trash in park,40.0440216,-75.1164134,5001M00001jameO,,2021,POINT (490069.3700625636 4432649.694963598)
2021/06/29 13:31,,14241169,Janitorial Maintenance,Parks & Recreation,STENTON AVE & N 17TH ST,,In-Progress,Janitorial Maintenance,Trash,Recreation Center,,No,,,Customer states that there is bags of trash at the Morris Estates Recreation Center - but on Stenton Avenue side of the recreation center - customer states that it's been like this for going on 3 months,40.0499662,-75.1472655,5001M00001jbFT7,,2021,POINT (487438.6259260632 4433313.3894174285)
2021/07/01 08:20,2021/07/20 10:54,14246563,Janitorial Maintenance,Parks & Recreation,8010 LEXINGTON AVE,19152.0,Closed,Janitorial Maintenance,Odor; Litter,Park,1.0,No,,,Customer reporting dead cat in the grass along the road in the park.,40.0542535,-75.0400926,5001M00001jbmxj,,2021,POINT (496580.41766168363 4433779.624643672)
2021/07/01 09:12,2022/01/13 12:13,14246779,Janitorial Maintenance,Parks & Recreation,JASPER ST & E SCHILLER ST,,Closed,Janitorial Maintenance,Trash,Park,,No,Mattress and Furniture,Litter,"On the corner of Jasper and Schiller at the park entrance.

 Custom Fields: 
Custom fields:
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: Yes
Is there commercial hazardous waste?: No",39.9982557,-75.1063378,5001M00001jbnib,,2021,POINT (490922.80548143666 4427569.032670093)
2021/07/06 12:42,,14253782,Janitorial Maintenance,Parks & Recreation,235 WICKLEY RD,19154.0,In-Progress,Janitorial Maintenance,Litter,Park,,No,,,Construction debris was dumped in the park next to the location in the park.,40.0735355,-74.9728475,5001M00001jd00m,,2021,POINT (502315.24113471934 4435919.344969597)
2021/07/12 09:12,2021/07/26 16:45,14265660,Janitorial Maintenance,Parks & Recreation,209 E HARTWELL LN,19118.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,Overflowing trash can on the sidewalk near the tennis court.,40.0751397,-75.2006506,5001M00001jr7Ve,,2021,POINT (482891.307071775 4436116.330991515)
2021/07/15 10:34,2021/08/02 15:08,14275931,Janitorial Maintenance,Parks & Recreation,W ONTARIO ST & N 20TH ST,,Closed,Janitorial Maintenance,Trash,Playground,,No,,,customer states the playground needs to be cleaned,40.0059062,-75.1617481,5001M00001js8Ye,,2021,POINT (486194.4171875825 4428425.276842321)
2021/07/18 18:59,,14281788,Janitorial Maintenance,Parks & Recreation,6518 CRESCENTVILLE RD,19120.0,In-Progress,Janitorial Maintenance,Trash,Park,,Yes,,,"The park needs a gate at Cheltenham avenue and one at Adams and Crescentville to stop cars and trucks from driving into the park

Fallen trees/branches Hello. Some limbs have fallen, so you'll need a chainsaw to get to it.

Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Tacony Creek Park
Describe the issue: Dumping
Exact location within the park: At the bottom of the hill from the Cheltenham Avenue entrance",40.0469222,-75.1125135,5001M00001jt0Sa,,2021,POINT (490402.45735891064 4432971.208234976)
2021/07/19 10:55,2021/08/03 09:55,14282779,Janitorial Maintenance,Parks & Recreation,2701 S BROAD ST,19148.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"https://twitter.com/lasavloff/status/1416924577314361344

there?s still abandoned shopping carts throughout Marconi if you want to pretend to clean up the park after residents did it this morningWoman shrugging",39.9155022,-75.1715231,5001M00001jt7MT,,2021,POINT (485340.80513026903 4418392.937276634)
2021/07/24 03:08,,14297950,Janitorial Maintenance,Parks & Recreation,E LOUDON ST & TAMPA ST,,In-Progress,Janitorial Maintenance,Litter,,,Yes,,,"Tacony Creek Park

Very heavy dumping , this is a safety concern, also warning or dumping signs should be place at this location before entering park

 Custom Fields: 
Custom fields:
Name of the park: Tampa street and E Loudon street Philadelphia pa 19120
Describe the issue: To much trash and grass is very high , warning about littering should be sent out to all residents
Exact location within the park: The bottom block of Tampa street , the outside area and inside grass area
Large Crew & Heavy Machinery To Clean Up?: Yes",40.0216066,-75.1118353,5001M00001kJs35,,2021,POINT (490456.78083872667 4430161.333779006)
2021/08/02 13:49,,14316682,Janitorial Maintenance,Parks & Recreation,900 FEDERAL ST,19147.0,In-Progress,Janitorial Maintenance,Glass; Trash; Litter,Playground,,No,,,Customer calling to report an excessive build up of rubbish along 10th lstreet-tons of broken glass,39.9344026,-75.1596546,5001M00001kMEgG,,2021,POINT (486358.8965587264 4420488.7899875445)
2021/08/03 17:46,2021/10/25 16:48,14320630,Janitorial Maintenance,Parks & Recreation,W SPENCER AVE & N 5TH ST,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"When city crews come to clean up they empty one trash can and leave. This leaves trash in the park. The  park is being neglected. Paths are overgrown with weeds. Fallen tree on one path. Lighting is needed. Trash left on sidewalks. This park is being severely neglected by city staff.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Fisher Park
Describe the issue: Trash and fallen trees. Large holes. overgrown weeds
Exact location within the park: West Spencer Street",40.0440876,-75.1288341,5001M00001kMiu7,,2021,POINT (489009.83416651044 4432658.479317349)
2021/08/06 16:18,2021/11/02 17:00,14328594,Janitorial Maintenance,Parks & Recreation,2601 PENNSYLVANIA AVE,19130.0,Closed,Janitorial Maintenance,Litter,Playground,,No,,,Near the train the train tunnel near the playground there are tissues with fecal matter left on the trail. People walk there dogs.,39.9687955,-75.1805674,5001M00001kNmTE,,2021,POINT (484579.80284412426 4424309.442258021)
2021/08/09 10:30,2022/03/17 05:42,14334461,Janitorial Maintenance,Parks & Recreation,AVENUE OF THE REPUBLIC & STATES DR,,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Illegal dumping in Fairmout Park near the Mann Center. Exact location below
https://twitter.com/DavidMaver/status/1424469120343478282",39.9826881,-75.2194489,5001M00001kb1Fg,5001M00001kbI28,2021,POINT (481263.1701217842 4425858.826209288)
2021/08/09 10:41,,14334518,Janitorial Maintenance,Parks & Recreation,COBBS CREEK PKWY & WHITBY AVE,,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,"On Whitby Ave 
How do you access rear?: It?s open. The site is in the park.
Is problem in the rear of the property?: No
Specific Location: On the section of Whitby Avenue between Yeadon and Philadelphia",39.9403665,-75.2366069,5001M00001kb0yC,,2021,POINT (479785.73788842425 4421165.313092449)
2021/08/10 15:42,2022/10/24 10:33,14338595,Janitorial Maintenance,Parks & Recreation,4773 RHAWN ST,19136.0,Closed,Janitorial Maintenance,Glass; Trash,Park,,No,,,baseball field side of location. people are dumping trash bags over a wall leading to the creek. excessive trash dumped there between cyclone fence and bridge towards Enfield from Rhawn ST,40.0344865,-75.024618,5001M00001kbZ3q,,2021,POINT (497899.6724281699 4431585.184472321)
2021/08/11 09:09,2021/11/02 17:52,14339529,Janitorial Maintenance,Parks & Recreation,KELLY DR & WATER WORKS DR,,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Resident is requesting for trash to be removed from schuylkill River near behind LLoyd Hall. There is a dumpster, baby stroller and a lot of water bottle",39.9693443,-75.1847048,5001M00001kblOu,,2021,POINT (484226.60073674325 4424371.076904645)
2021/08/11 16:44,2021/11/17 16:38,14341513,Janitorial Maintenance,Parks & Recreation,CONLYN ST & OGONTZ AVE,,Closed,Janitorial Maintenance,Litter,Park,,,,,Trees and branches litter thw sidewalk so that it can't be walked on,40.042923,-75.1499609,5001M00001kbwuf,,2021,POINT (487207.39860226156 4432532.0400766665)
2021/08/18 14:02,2021/11/29 16:04,14356704,Janitorial Maintenance,Parks & Recreation,4971 BAYNTON ST,19144.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"Trash piled up and litter everywhere

 Custom Fields: 
Custom fields:
Name of the park: Wister park
Describe the issue: Litter and trash piled up on the basketball courts and around the park.
Exact location within the park: Basketball courts, playground equipment, sidewalk outside of park
Large Crew & Heavy Machinery To Clean Up?: No",40.032198,-75.1606989,5001M00001keBIZ,,2021,POINT (486289.2319826468 4431343.259115071)
2021/08/18 14:05,2023/01/25 09:45,14356721,Janitorial Maintenance,Parks & Recreation,2701 S BROAD ST,19148.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Marconi Park
Describe the issue: There is a lot of broken glass everywhere throughout the playground as well as litter. There have been several recent days where I've arrived in the morning with my children and someone is sleeping on the equipment, sometimes with a tent. This has been going on for quite a while.
Exact location within the park: Playground",39.9155022,-75.1715231,5001M00001keBPG,5001M00001kaTMb,2021,POINT (485340.80513026903 4418392.937276634)
2021/08/23 09:48,2021/10/25 16:48,14364618,Janitorial Maintenance,Parks & Recreation,W SPENCER AVE & N 5TH ST,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"When city crews come to clean up they empty one trash can and leave. This leaves trash in the park. The  park is being neglected. Paths are overgrown with weeds. Fallen tree on one path. Lighting is needed. Trash left on sidewalks. This park is being severely neglected by city staff.

 
 Custom Fields: 
Custom Fields:
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Fisher Park
Describe the issue: Trash and fallen trees. Large holes. overgrown weeds
Exact location within the park: West Spencer Street",40.0440876,-75.1288341,5001M00001l0ZAM,5001M00001kMiu7,2021,POINT (489009.83416651044 4432658.479317349)
2021/08/28 17:52,2023/04/07 05:40,14379075,Janitorial Maintenance,Parks & Recreation,7370 CENTRAL AVE,19111.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,"The bench areas are full of trash and on weekends men are see urinating right in front of light poles during the day while children are present. This happens every weekend.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Burholme park
Describe the issue: Gazebo picnic tables were moved to softball area/benches and people are using them and leaving trash everywhere and urinating around the trees in front of children
Exact location within the park: By gazebo and softball field",40.0675036,-75.0881449,5001M00001l2TZZ,5001M00001BSGJe,2021,POINT (492483.3914583809 4435253.2234419)
2021/08/29 10:27,2022/11/10 12:42,14379263,Janitorial Maintenance,Parks & Recreation,CATHARINE ST & S 12TH ST,,Closed,Janitorial Maintenance,Trash,Park,,,,,"undefined

 Custom Fields: 
Custom fields:
Description of Problem: Very very overgrown park lawn - usually only cut every 3 or 4 week, which is not enough- it?s knee high!!! This is a very very busy and much used park and people are very frustrated.",39.9403442,-75.1624008,5001M00001l2ZtQ,5001M00001bYBSu,2021,POINT (486125.4573495089 4421148.666101867)
2021/08/30 09:41,2021/12/29 17:07,14380050,Janitorial Maintenance,Parks & Recreation,N BROAD ST & NOBLE ST,,Closed,Janitorial Maintenance,Trash,Park,,No,,,"https://twitter.com/da_remster/status/1431285003707617287

Rail Park trash bins are overflowing. the area where trash bags go is also open and trash bags are spilling out",39.9604228,-75.1617736,5001M00001l2mV6,,2021,POINT (486183.0819090011 4423377.079434009)
2021/09/12 13:10,2025/02/07 14:49,14411613,Janitorial Maintenance,Parks & Recreation,900 FEDERAL ST,19147.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"This is a recurring problem

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Capitolo Playground
Describe the issue: Trash everywhere. Spray garden drain clogged.
Exact location within the park: Playground",39.9344026,-75.1596546,5001M00001lJWqN,5001M00001KXPsz,2021,POINT (486358.8965587264 4420488.7899875445)
2021/09/17 11:43,2022/01/06 18:30,14425822,Janitorial Maintenance,Parks & Recreation,MARTIN LUTHER KING JR DR & SPRING GARDEN ST,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"Custom Fields: 
Custom fields:
Name of the park: Fairmount Water works
Describe the issue: Storm debris
Exact location within the park: Between dam and water works museum
Large Crew & Heavy Machinery To Clean Up?: Yes",39.9641671,-75.1799101,5001M00001lkMbq,,2021,POINT (484634.899229318 4423795.624231203)
2021/09/17 19:22,2021/12/17 17:54,14427355,Janitorial Maintenance,Parks & Recreation,BELMONT AVE & MONUMENT RD,,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Near Belmont Ave on on the right of Belmont Maison Dr. is a large dumping of trash & debris. 
When you cross over Belmont Ave, near Belmont Grove.",39.9953194,-75.2182814,5001M00001lkYGB,,2021,POINT (481366.2852533884 4427260.531411504)
2021/09/18 12:48,2022/08/11 16:01,14427630,Janitorial Maintenance,Parks & Recreation,PINE RD & SHADY LN,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"Green dumpster in Pennypack Creek at Pine Rd

 Custom Fields: 
Custom fields:
Name of the park: Pennypack Park
Describe the issue: There?s a dumped green dumpster in the creek and it looks ghetto. Please remove it.
Exact location within the park: In creek directly behind brick pavilion in Pennypack park off of Pine Rd (across from Fox Chase Farm on Pine Rd)
Large Crew & Heavy Machinery To Clean Up?: Yes",40.0879088,-75.0736177,5001M00001lkfrH,5001M00001il5WK,2021,POINT (493724.0806968762 4437516.906178805)
2021/09/19 07:44,2021/10/25 16:48,14427885,Janitorial Maintenance,Parks & Recreation,W SPENCER AVE & N 5TH ST,,Closed,Janitorial Maintenance,Trash,Park,,No,Mattress and Furniture,Bagged,"There is various types of trash along the sidewalk border of the park as well inside the park  at the building. Along Spencer St there is furniture& mattress, at the park entrance there are large furniture boxes, inside the park at the building is a stove & dishwasher, along the 5th St side there are 2 piles of boxes debris.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.0440876,-75.1288341,5008Y00001lkpFs,5001M00001kMiu7,2021,POINT (489009.83416651044 4432658.479317349)
